2016-08-09,6.21
2016-08-09,-0.53
2016-08-09,-0.84
2016-08-09,2.94
2016-08-10,-0.53
2016-08-10,6.27
2016-08-10,-0.53
2016-08-10,-0.84
2016-08-10,2.89
2016-08-11,-0.52
2016-08-11,6.27
2016-08-11,-0.53
2016-08-11,-0.84
2016-08-11,2.86
2016-08-12,-0.52
2016-08-12,6.24
2016-08-12,-0.53
2016-08-12,-0.84
2016-08-12,2.89
2016-08-15,-0.51
2016-08-15,6.15
2016-08-15,-0.53
2016-08-15,-0.84
2016-08-15,2.88
2016-08-16,-0.52
2016-08-16,6.1
2016-08-16,-0.53
2016-08-16,-0.84
2016-08-16,2.89
2016-08-17,-0.51
2016-08-17,6.14
2016-08-17,-0.53
2016-08-17,-0.84
2016-08-17,2.88
2016-08-18,-0.51
2016-08-18,6.13
2016-08-18,-0.52
2016-08-18,-0.84
2016-08-18,2.88
2016-08-19,-0.51
2016-08-19,6.09
2016-08-19,-0.52
2016-08-19,-0.85
2016-08-19,2.9
2016-08-22,-0.52
2016-08-22,6.12
2016-08-22,-0.52
2016-08-22,-0.84
2016-08-22,2.87
2016-08-23,-0.51
2016-08-23,6.09
2016-08-23,-0.52
2016-08-23,-0.84
2016-08-23,2.88
2016-08-24,-0.52
2016-08-24,6.12
2016-08-24,-0.52
2016-08-24,-0.84
2016-08-24,2.84
2016-08-25,-0.52
2016-08-25,6.15
2016-08-25,-0.52
2016-08-25,-0.84
2016-08-25,2.8
2016-08-26,-0.52
2016-08-26,6.2
2016-08-26,-0.52
2016-08-26,-0.84
2016-08-26,2.79
2016-08-29,-0.51
2016-08-29,6.23
2016-08-29,-0.52
2016-08-29,-0.84
2016-08-29,2.7
2016-08-30,-0.51
2016-08-30,6.26
2016-08-30,-0.51
2016-08-30,-0.85
2016-08-30,2.65
2016-08-31,-0.5
2016-08-31,6.23
2016-08-31,-0.51
2016-08-31,-0.85
2016-08-31,2.69
2016-09-01,-0.5
2016-09-01,6.2
2016-09-01,-0.52
2016-09-01,-0.85
2016-09-01,2.49
2016-09-02,-0.46
2016-09-02,6.16
2016-09-02,-0.52
2016-09-02,-0.85
2016-09-02,2.43
2016-09-06,-0.46
2016-09-06,6.24
2016-09-06,-0.52
2016-09-06,-0.84
2016-09-06,2.52
2016-09-07,-0.47
2016-09-07,6.2
2016-09-07,-0.52
2016-09-07,-0.85
2016-09-07,2.5
2016-09-08,-0.48
2016-09-08,6.35
2016-09-08,-0.52
2016-09-08,-0.85
2016-09-08,2.44
2016-09-09,-0.48
2016-09-09,6.37
2016-09-09,-0.52
2016-09-09,-0.84
2016-09-09,2.46
2016-09-12,-0.46
2016-09-12,6.29
2016-09-12,-0.52
2016-09-12,-0.85
2016-09-12,2.48
2016-09-13,-0.46
2016-09-13,6.04
2016-09-13,-0.52
2016-09-13,-0.84
2016-09-13,2.47
2016-09-14,-0.43
2016-09-14,5.82
2016-09-14,-0.53
2016-09-14,-0.84
2016-09-14,2.49
2016-09-15,-0.41
2016-09-15,5.68
2016-09-15,-0.53
2016-09-15,-0.84
2016-09-15,2.5
2016-09-16,-0.43
2016-09-16,5.69
2016-09-16,-0.52
2016-09-16,-0.84
2016-09-16,2.59
2016-09-19,-0.45
2016-09-19,5.74
2016-09-19,-0.52
2016-09-19,-0.85
2016-09-19,2.62
2016-09-20,-0.45
2016-09-20,5.79
2016-09-20,-0.53
2016-09-20,-0.84
2016-09-20,2.6
2016-09-21,-0.45
2016-09-21,5.84
2016-09-21,-0.52
2016-09-21,-0.84
2016-09-21,2.55
2016-09-22,-0.44
2016-09-22,5.87
2016-09-22,-0.53
2016-09-22,-0.85
2016-09-22,2.57
2016-09-23,-0.45
2016-09-23,5.98
2016-09-23,-0.54
2016-09-23,-0.84
2016-09-23,2.61
2016-09-26,-0.46
2016-09-26,5.86
2016-09-26,-0.53
2016-09-26,-0.84
2016-09-26,2.67
2016-09-27,-0.46
2016-09-27,5.92
2016-09-27,-0.54
2016-09-27,-0.84
2016-09-27,2.55
2016-09-28,-0.45
2016-09-28,5.86
2016-09-28,-0.54
2016-09-28,-0.84
2016-09-28,2.55
2016-09-29,-0.46
2016-09-29,5.91
2016-09-29,-0.54
2016-09-29,-0.84
2016-09-29,2.5
2016-09-30,-0.44
2016-09-30,5.88
2016-09-30,-0.53
2016-09-30,-0.84
2016-09-30,2.54
2016-10-03,-0.45
2016-10-03,5.87
2016-10-03,-0.53
2016-10-03,-0.84
2016-10-03,2.72
2016-10-04,-0.47
2016-10-04,5.87
2016-10-04,-0.54
2016-10-04,-0.84
2016-10-04,2.69
2016-10-05,-0.47
2016-10-05,5.87
2016-10-05,-0.54
2016-10-05,-0.84
2016-10-05,2.62
2016-10-06,-0.45
2016-10-06,5.82
2016-10-06,-0.54
2016-10-06,-0.84
2016-10-06,2.48
2016-10-07,-0.43
2016-10-07,5.8
2016-10-07,-0.54
2016-10-07,-0.84
2016-10-07,2.4
2016-10-10,-0.41
2016-10-10,5.77
2016-10-10,-0.54
2016-10-10,-0.84
2016-10-10,2.46
2016-10-11,-0.42
2016-10-11,5.73
2016-10-11,-0.55
2016-10-11,-0.84
2016-10-11,2.5
2016-10-12,-0.41
2016-10-12,5.7
2016-10-12,-0.55
2016-10-12,-0.84
2016-10-12,2.53
2016-10-13,-0.42
2016-10-13,5.65
2016-10-13,-0.55
2016-10-13,-0.84
2016-10-13,2.52
2016-10-14,-0.41
2016-10-14,5.62
2016-10-14,-0.54
2016-10-14,-0.84
2016-10-14,2.42
2016-10-17,-0.4
2016-10-17,5.64
2016-10-17,-0.55
2016-10-17,-0.84
2016-10-17,2.39
2016-10-18,-0.39
2016-10-18,5.77
2016-10-18,-0.55
2016-10-18,-0.84
2016-10-18,2.45
2016-10-19,-0.41
2016-10-19,5.84
2016-10-19,-0.56
2016-10-19,-0.84
2016-10-19,2.54
2016-10-20,-0.42
2016-10-20,5.81
2016-10-20,-0.56
2016-10-20,-0.84
2016-10-20,2.48
2016-10-21,-0.41
2016-10-21,5.86
2016-10-21,-0.57
2016-10-21,-0.83
2016-10-21,2.35
2016-10-24,-0.41
2016-10-24,5.91
